Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/01/22 14:00:00,05/01/22 15:00:00,38496
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/01/22 12:00:00,05/01/22 13:00:00,64605
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/01/22 10:00:00,05/01/22 11:00:00,20723
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/01/22 09:00:00,05/01/22 10:00:00,0
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/01/22 20:00:00,05/01/22 21:00:00,3218
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/01/22 11:00:00,05/01/22 12:00:00,10680
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/01/22 11:00:00,05/01/22 12:00:00,64939
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/01/22 21:00:00,05/01/22 22:00:00,15
AmazonEC2,PublicIP-Out,CAN1-USE1-AWS-Out-Bytes,,05/01/22 09:00:00,05/01/22 10:00:00,3244
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/01/22 05:00:00,05/01/22 06:00:00,25417
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/01/22 17:00:00,05/01/22 18:00:00,39255184
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/01/22 08:00:00,05/01/22 09:00:00,15
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/01/22 01:00:00,05/01/22 02:00:00,14694
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/01/22 07:00:00,05/01/22 08:00:00,71859
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/01/22 16:00:00,05/01/22 17:00:00,483183820800
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/01/22 10:00:00,05/01/22 11:00:00,6996
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/01/22 14:00:00,05/01/22 15:00:00,113084
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/01/22 09:00:00,05/01/22 10:00:00,9357327
AmazonEC2,PublicIP-In,CAN1-USE1-AWS-In-Bytes,,05/01/22 04:00:00,05/01/22 05:00:00,3336
AmazonEC2,PublicIP-Out,CAN1-APS2-AWS-Out-Bytes,,05/01/22 15:00:00,05/01/22 16:00:00,9872
AmazonEC2,EBS:Gp2-IO-Write,CAN1-EBS:VolumeIOUsage.gp2,,05/01/22 10:00:00,05/01/22 11:00:00,59742
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/01/22 09:00:00,05/01/22 10:00:00,4438
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/01/22 04:00:00,05/01/22 05:00:00,1
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/01/22 08:00:00,05/01/22 09:00:00,1
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/01/22 11:00:00,05/01/22 12:00:00,55816
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/01/22 01:00:00,05/01/22 02:00:00,19216447
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/01/22 18:00:00,05/01/22 19:00:00,5874
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/01/22 01:00:00,05/01/22 02:00:00,483183820800
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/01/22 16:00:00,05/01/22 17:00:00,12504
AmazonEC2,PublicIP-In,EUC1-APS3-AWS-In-Bytes,,05/01/22 11:00:00,05/01/22 12:00:00,4936
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/01/22 22:00:00,05/01/22 23:00:00,32212254720
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/01/22 16:00:00,05/01/22 17:00:00,224447
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/01/22 21:00:00,05/01/22 22:00:00,483183820800
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/01/22 05:00:00,05/01/22 06:00:00,483183820800
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/01/22 18:00:00,05/01/22 19:00:00,32212254720
AmazonEC2,RunInstances,EUC1-C3DataTransfer-Out-Bytes,,05/01/22 05:00:00,05/01/22 06:00:00,855
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/01/22 09:00:00,05/01/22 10:00:00,23
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/01/22 20:00:00,05/01/22 21:00:00,15362
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/01/22 18:00:00,05/01/22 19:00:00,1839
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/01/22 01:00:00,05/01/22 02:00:00,8589934592
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/01/22 05:00:00,05/01/22 06:00:00,8589934592
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/01/22 00:00:00,05/01/22 01:00:00,35677
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/01/22 18:00:00,05/01/22 19:00:00,35918154
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/01/22 23:00:00,05/02/22 00:00:00,1
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/01/22 09:00:00,05/01/22 10:00:00,2058
AmazonEC2,PublicIP-Out,EUC1-APS3-AWS-Out-Bytes,,05/01/22 04:00:00,05/01/22 05:00:00,5715
AmazonEC2,PublicIP-Out,CAN1-USE1-AWS-Out-Bytes,,05/01/22 18:00:00,05/01/22 19:00:00,4825
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/01/22 12:00:00,05/01/22 13:00:00,15
AmazonEC2,PublicIP-In,EUC1-APS3-AWS-In-Bytes,,05/01/22 00:00:00,05/01/22 01:00:00,3296
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/01/22 13:00:00,05/01/22 14:00:00,1
AmazonEC2,PublicIP-Out,EUC1-APS3-AWS-Out-Bytes,,05/01/22 02:00:00,05/01/22 03:00:00,5944
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/01/22 20:00:00,05/01/22 21:00:00,8589934592
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/01/22 00:00:00,05/01/22 01:00:00,62885
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/01/22 15:00:00,05/01/22 16:00:00,176459
AmazonEC2,PublicIP-Out,EUC1-APS3-AWS-Out-Bytes,,05/01/22 23:00:00,05/02/22 00:00:00,7719
AmazonEC2,PublicIP-In,EUC1-APS3-AWS-In-Bytes,,05/01/22 22:00:00,05/01/22 23:00:00,4804
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/01/22 06:00:00,05/01/22 07:00:00,12
AmazonEC2,PublicIP-Out,EUC1-USE1-AWS-Out-Bytes,,05/01/22 07:00:00,05/01/22 08:00:00,1905
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/01/22 20:00:00,05/01/22 21:00:00,9516
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/01/22 19:00:00,05/01/22 20:00:00,10512
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/01/22 00:00:00,05/01/22 01:00:00,307017
AmazonEC2,RunInstances,EUC1-C3DataTransfer-In-Bytes,,05/01/22 05:00:00,05/01/22 06:00:00,1526
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/01/22 19:00:00,05/01/22 20:00:00,36717155
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/01/22 11:00:00,05/01/22 12:00:00,1962
AmazonEC2,PublicIP-In,EUC1-APS3-AWS-In-Bytes,,05/01/22 18:00:00,05/01/22 19:00:00,5016
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/01/22 20:00:00,05/01/22 21:00:00,32212254720
AmazonEC2,PublicIP-In,EUC1-USE1-AWS-In-Bytes,,05/01/22 23:00:00,05/02/22 00:00:00,6360
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/01/22 17:00:00,05/01/22 18:00:00,3838
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/01/22 22:00:00,05/01/22 23:00:00,2203
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/01/22 03:00:00,05/01/22 04:00:00,16963
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/01/22 03:00:00,05/01/22 04:00:00,41962
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/01/22 03:00:00,05/01/22 04:00:00,3430
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/01/22 07:00:00,05/01/22 08:00:00,15
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/01/22 06:00:00,05/01/22 07:00:00,55153
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/01/22 05:00:00,05/01/22 06:00:00,370881
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/01/22 19:00:00,05/01/22 20:00:00,6975
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/01/22 01:00:00,05/01/22 02:00:00,386080
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/01/22 22:00:00,05/01/22 23:00:00,5522
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/01/22 17:00:00,05/01/22 18:00:00,483183820800
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/01/22 13:00:00,05/01/22 14:00:00,483183820800
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/01/22 19:00:00,05/01/22 20:00:00,15
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/01/22 22:00:00,05/01/22 23:00:00,58855
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/01/22 14:00:00,05/01/22 15:00:00,30385856
AmazonEC2,PublicIP-Out,CAN1-USE1-AWS-Out-Bytes,,05/01/22 20:00:00,05/01/22 21:00:00,3084
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/01/22 07:00:00,05/01/22 08:00:00,188361
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/01/22 07:00:00,05/01/22 08:00:00,53159
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/01/22 22:00:00,05/01/22 23:00:00,38456453
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/01/22 05:00:00,05/01/22 06:00:00,49161
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/01/22 00:00:00,05/01/22 01:00:00,18130
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/01/22 12:00:00,05/01/22 13:00:00,1788
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/01/22 18:00:00,05/01/22 19:00:00,2303
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/01/22 02:00:00,05/01/22 03:00:00,47128
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/01/22 14:00:00,05/01/22 15:00:00,67276
AmazonEC2,RunInstances,EUC1-C3DataTransfer-Out-Bytes,,05/01/22 20:00:00,05/01/22 21:00:00,1012
AmazonEC2,PublicIP-In,EUC1-USE1-AWS-In-Bytes,,05/01/22 04:00:00,05/01/22 05:00:00,1508
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/01/22 06:00:00,05/01/22 07:00:00,20903
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/01/22 11:00:00,05/01/22 12:00:00,4167261
AmazonEC2,RunInstances,EUC1-C3DataTransfer-In-Bytes,,05/01/22 16:00:00,05/01/22 17:00:00,3460
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/01/22 13:00:00,05/01/22 14:00:00,1
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/01/22 20:00:00,05/01/22 21:00:00,1512
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/01/22 20:00:00,05/01/22 21:00:00,483183820800
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/01/22 19:00:00,05/01/22 20:00:00,2547
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/01/22 16:00:00,05/01/22 17:00:00,200876
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/01/22 08:00:00,05/01/22 09:00:00,483183820800
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/01/22 09:00:00,05/01/22 10:00:00,14764
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/01/22 22:00:00,05/01/22 23:00:00,2519
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/01/22 18:00:00,05/01/22 19:00:00,59018
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/01/22 16:00:00,05/01/22 17:00:00,23640
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/01/22 09:00:00,05/01/22 10:00:00,32212254720
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/01/22 10:00:00,05/01/22 11:00:00,2279
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/01/22 17:00:00,05/01/22 18:00:00,1
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/01/22 11:00:00,05/01/22 12:00:00,4406
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/01/22 05:00:00,05/01/22 06:00:00,20310534
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/01/22 05:00:00,05/01/22 06:00:00,32212254720
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/01/22 03:00:00,05/01/22 04:00:00,6447
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/01/22 03:00:00,05/01/22 04:00:00,51578319
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/01/22 20:00:00,05/01/22 21:00:00,161378
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/01/22 01:00:00,05/01/22 02:00:00,12504
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/01/22 08:00:00,05/01/22 09:00:00,0
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/01/22 13:00:00,05/01/22 14:00:00,268421
AmazonEC2,PublicIP-Out,EUC1-APS3-AWS-Out-Bytes,,05/01/22 22:00:00,05/01/22 23:00:00,5715
AmazonEC2,PublicIP-Out,CAN1-USE1-AWS-Out-Bytes,,05/01/22 08:00:00,05/01/22 09:00:00,3084
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/01/22 03:00:00,05/01/22 04:00:00,2362
AmazonEC2,PublicIP-Out,EUC1-APS3-AWS-Out-Bytes,,05/01/22 18:00:00,05/01/22 19:00:00,6960
AmazonEC2,PublicIP-In,EUW3-USE1-AWS-In-Bytes,,05/01/22 03:00:00,05/01/22 04:00:00,1022
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/01/22 03:00:00,05/01/22 04:00:00,32212254720
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/01/22 01:00:00,05/01/22 02:00:00,483183820800
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/01/22 09:00:00,05/01/22 10:00:00,15
AmazonEC2,PublicIP-Out,EUC1-USE1-AWS-Out-Bytes,,05/01/22 18:00:00,05/01/22 19:00:00,1905
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/01/22 11:00:00,05/01/22 12:00:00,44530
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/01/22 10:00:00,05/01/22 11:00:00,88979
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/01/22 21:00:00,05/01/22 22:00:00,2311618
AmazonEC2,PublicIP-In,EUC1-APS3-AWS-In-Bytes,,05/01/22 02:00:00,05/01/22 03:00:00,4816
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/01/22 23:00:00,05/02/22 00:00:00,118361
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/01/22 23:00:00,05/02/22 00:00:00,20321
AmazonEC2,PublicIP-Out,EUC1-USE1-AWS-Out-Bytes,,05/01/22 11:00:00,05/01/22 12:00:00,1905
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/01/22 06:00:00,05/01/22 07:00:00,7158700
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/01/22 03:00:00,05/01/22 04:00:00,297913
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/01/22 15:00:00,05/01/22 16:00:00,24271
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/01/22 06:00:00,05/01/22 07:00:00,8589934592
AmazonEC2,PublicIP-Out,CAN1-USE1-AWS-Out-Bytes,,05/01/22 03:00:00,05/01/22 04:00:00,3244
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/01/22 08:00:00,05/01/22 09:00:00,134189031
AmazonEC2,RunInstances,EUC1-C3DataTransfer-In-Bytes,,05/01/22 09:00:00,05/01/22 10:00:00,1603
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/01/22 01:00:00,05/01/22 02:00:00,5
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/01/22 00:00:00,05/01/22 01:00:00,908
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/01/22 16:00:00,05/01/22 17:00:00,3339727
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/01/22 12:00:00,05/01/22 13:00:00,33850377
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/01/22 16:00:00,05/01/22 17:00:00,32212254720
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/01/22 23:00:00,05/02/22 00:00:00,2493
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/01/22 14:00:00,05/01/22 15:00:00,3320
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/01/22 23:00:00,05/02/22 00:00:00,8548
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/01/22 18:00:00,05/01/22 19:00:00,72759
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/01/22 04:00:00,05/01/22 05:00:00,3248
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/01/22 09:00:00,05/01/22 10:00:00,1
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/01/22 22:00:00,05/01/22 23:00:00,82349
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/01/22 04:00:00,05/01/22 05:00:00,19579
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/01/22 19:00:00,05/01/22 20:00:00,32212254720
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/01/22 02:00:00,05/01/22 03:00:00,68685
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/01/22 01:00:00,05/01/22 02:00:00,1
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/01/22 13:00:00,05/01/22 14:00:00,0
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/01/22 10:00:00,05/01/22 11:00:00,15
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/01/22 12:00:00,05/01/22 13:00:00,32212254720
AmazonEC2,PublicIP-In,CAN1-APS2-AWS-In-Bytes,,05/01/22 14:00:00,05/01/22 15:00:00,12163
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/01/22 16:00:00,05/01/22 17:00:00,3982
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/01/22 20:00:00,05/01/22 21:00:00,0
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/01/22 04:00:00,05/01/22 05:00:00,291715
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/01/22 12:00:00,05/01/22 13:00:00,3288
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/01/22 19:00:00,05/01/22 20:00:00,3050
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/01/22 02:00:00,05/01/22 03:00:00,1073
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/01/22 21:00:00,05/01/22 22:00:00,986
AmazonEC2,PublicIP-Out,EUC1-USE1-AWS-Out-Bytes,,05/01/22 22:00:00,05/01/22 23:00:00,7111
AmazonEC2,PublicIP-In,CAN1-USE1-AWS-In-Bytes,,05/01/22 22:00:00,05/01/22 23:00:00,3336
AmazonEC2,PublicIP-In,EUC1-APS3-AWS-In-Bytes,,05/01/22 15:00:00,05/01/22 16:00:00,4884
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/01/22 07:00:00,05/01/22 08:00:00,27034
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/01/22 13:00:00,05/01/22 14:00:00,33990935
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/01/22 21:00:00,05/01/22 22:00:00,102665
AmazonEC2,PublicIP-In,CAN1-USE1-AWS-In-Bytes,,05/01/22 00:00:00,05/01/22 01:00:00,3336
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/01/22 19:00:00,05/01/22 20:00:00,0
AmazonEC2,PublicIP-In,CAN1-USE1-AWS-In-Bytes,,05/01/22 15:00:00,05/01/22 16:00:00,3336
AmazonEC2,EBS:Gp2-IO-Write,CAN1-EBS:VolumeIOUsage.gp2,,05/01/22 17:00:00,05/01/22 18:00:00,52121
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/01/22 20:00:00,05/01/22 21:00:00,2499084
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/01/22 02:00:00,05/01/22 03:00:00,1904
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/01/22 03:00:00,05/01/22 04:00:00,30174
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/01/22 12:00:00,05/01/22 13:00:00,0
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/01/22 16:00:00,05/01/22 17:00:00,0
AmazonEC2,PublicIP-In,EUC1-USE1-AWS-In-Bytes,,05/01/22 19:00:00,05/01/22 20:00:00,3160
AmazonEC2,PublicIP-Out,EUC1-USE1-AWS-Out-Bytes,,05/01/22 04:00:00,05/01/22 05:00:00,1905
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/01/22 19:00:00,05/01/22 20:00:00,1
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/01/22 05:00:00,05/01/22 06:00:00,4171
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/01/22 23:00:00,05/02/22 00:00:00,39591260
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/01/22 10:00:00,05/01/22 11:00:00,25743325
AmazonEC2,PublicIP-In,CAN1-USE1-AWS-In-Bytes,,05/01/22 18:00:00,05/01/22 19:00:00,4358
AmazonEC2,PublicIP-Out,EUC1-USE1-AWS-Out-Bytes,,05/01/22 23:00:00,05/02/22 00:00:00,5975
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/01/22 21:00:00,05/01/22 22:00:00,40904409
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/01/22 13:00:00,05/01/22 14:00:00,15
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/01/22 04:00:00,05/01/22 05:00:00,10965
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/01/22 04:00:00,05/01/22 05:00:00,53862280
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/01/22 00:00:00,05/01/22 01:00:00,34271
AmazonEC2,PublicIP-In,CAN1-USE1-AWS-In-Bytes,,05/01/22 11:00:00,05/01/22 12:00:00,3336
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/01/22 16:00:00,05/01/22 17:00:00,1
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/01/22 12:00:00,05/01/22 13:00:00,1
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/01/22 08:00:00,05/01/22 09:00:00,3509
AmazonEC2,RunInstances,EUC1-C3DataTransfer-In-Bytes,,05/01/22 20:00:00,05/01/22 21:00:00,1872
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/01/22 22:00:00,05/01/22 23:00:00,26926
AmazonEC2,EBS:Gp2-IO-Write,CAN1-EBS:VolumeIOUsage.gp2,,05/01/22 06:00:00,05/01/22 07:00:00,74909
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/01/22 18:00:00,05/01/22 19:00:00,37429
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/01/22 14:00:00,05/01/22 15:00:00,32563
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/01/22 14:00:00,05/01/22 15:00:00,15
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/01/22 09:00:00,05/01/22 10:00:00,3568
AmazonEC2,PublicIP-Out,EUC1-APS3-AWS-Out-Bytes,,05/01/22 11:00:00,05/01/22 12:00:00,6023
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/01/22 20:00:00,05/01/22 21:00:00,15
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/01/22 05:00:00,05/01/22 06:00:00,0
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/01/22 04:00:00,05/01/22 05:00:00,9206
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/01/22 17:00:00,05/01/22 18:00:00,3349857
